Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ASSISTS_GOAL,BALL_RECOVERIES,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,BIG_CHANCES_SAVED,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_TOTAL,CARDS_RED,CARDS_YELLOW,CARDS_YELLOW_SECOND,CHALLENGE_LOST,CLEARANCES,CLEARANCES_OFF_LINE,CROSSES_ACCURACY,CROSSES_ACCURATE,CROSSES_TOTAL,DRIBBLES_EFFICIENCY,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_TOTAL,DUELS_AERIAL_WON,DUELS_EFFICIENCY,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,DUELS_WON,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FINAL_THIRD_ENTRIES_EFFICIENCY,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_TOTAL,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PENALTY,GOALS_PREVENTED,GOALS_PREVENTED_NO_PENALTIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_SAVED,HIGH_CLAIM_TOTAL,HIT_WOODWORK,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,KEY_PASSES,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_ACCURATE,LONG_BALLS_TOTAL,MATCH_MINUTES_PLAYED,MATCH_MINUTES_PLAYED_LIVE,MATCH_ON_PITCH_LIVE,OFFSIDES,OUTFIELDER_BLOCKS,PASSES_ACCURACY,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_ACCURATE,PASSES_FINAL_THIRD_TOTAL,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,PASSES_TOTAL,PENALTIES_COMMITTED,PENALTIES_NOT_CONVERTED,PENALTIES_SAVED,PENALTIES_WON,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE,PROGRESSIVE_PASSES_TOTAL,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_FACED,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TACKLE_LAST_MAN,THROUGH_BALLS,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,TURNOVERS
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Dorsett Jeriel,Difensore centrale,Titolare,5.6,0,4,0,0,0,0,0,0,0,0,0,1,5,0,0.0,0,0,0.0,0,0,0.4,5,2,0.286,0.0,2,0,7,2,0,0,0.005,0.0,0.0,0.794,0,0,6,1,0,0,1,0,0,-0.206,-0.206,0.0,0,0,0,0,0,0,0,0.0,0,0,0.375,3,8,90,90,0,0,0,0.772,44,0.333,2,6,0.768,43,56,57,0,0,0,0,0,0,0,0,0.308,4,13,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,64,0
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Okine-Peters Jeremiah,Attaccante,Titolare,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,7,0,0.364,1.0,4,4,11,4,0,0,0.21,0.0,0.0,0.794,0,0,1,0,2,0,1,0,0,-0.206,-0.206,0.0,0,0,0,0,0,0,2,0.0,0,0,0.0,0,1,66,66,0,0,0,0.833,5,0.75,3,4,0.8,4,5,6,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,2,0,0,0,1,18,5
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Stickland Michael,Difensore centrale,Titolare,7.1,0,3,0,0,0,0,0,0,0,0,0,1,11,0,0.0,0,0,0.0,0,0,0.538,13,7,0.533,0.5,2,1,15,8,0,0,0.06,0.0,0.0,0.794,0,0,3,0,1,0,1,0,0,-0.206,-0.206,0.0,0,0,0,0,0,0,1,0.0,0,0,0.8,4,5,90,90,0,0,1,0.865,45,1.0,4,4,0.863,44,51,52,0,0,0,0,0,0,0,0,0.667,4,6,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,71,0
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Ahmed Ashqar,Difensore,Subentrato,6.8,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0.0,0,0,0.0,0,0,1.0,2,2,0.8,0.667,3,2,5,4,0,0,0.001,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,25,25,0,0,0,0.6,3,0.333,1,3,0.6,3,5,5,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,2,2,0,0,0,17,1
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Abrefa Kelvin,Terzino,Titolare,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,1,2,0.333,3,1,0.0,0,0,0.571,0.571,7,4,7,4,0,0,0.087,0.0,0.0,0.794,0,0,13,1,0,0,1,0,0,-0.206,-0.206,0.0,0,0,0,0,0,0,0,0.0,0,0,0.333,1,3,65,65,0,0,0,0.757,28,0.667,8,12,0.735,25,34,37,0,0,0,0,0,0,0,0,0.375,6,16,0,0,0,0,0,1,0,0,0,0,0.667,3,2,0,0,0,64,2
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Garcia Andre,Ala,Titolare,7.3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0.5,1,2,0.5,2,1,0.2,5,1,0.526,0.643,14,9,19,10,0,0,0.254,0.031,0.0,0.794,0,0,1,1,2,0,1,0,0,-0.206,-0.206,0.0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,90,90,0,0,0,0.917,11,1.0,4,4,0.917,11,12,12,0,0,0,0,0,0,0,0,0.2,1,5,0,0,0,1,0,1,0,1,0,1,0.667,6,4,0,0,2,40,5
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Lane Paddy (Patrick Lane),Ala,Titolare,6.3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0.0,2,0,0.444,9,4,0.333,0.0,3,0,12,4,0,0,0.006,0.048,0.0,0.763,0,0,5,0,0,0,1,0,0,-0.237,-0.237,0.0,0,0,0,0,0,0,0,0.0,0,0,0.667,2,3,45,45,0,0,0,0.6,9,0.444,4,9,0.6,9,15,15,0,0,0,0,0,0,0,0,0.143,1,7,0,0,1,1,0,1,0,0,0,1,0.0,0,0,0,0,2,25,2
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Stevens Jack,Portiere,Titolare,6.8,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5,0.5,2,1,2,1,0,0,0.005,0.0,0.0,0.794,0,0,12,0,1,0,1,0,0,-0.206,-0.206,1.0,2,2,0,0,0,0,0,0.0,0,0,0.462,12,26,90,90,0,0,0,0.643,27,0.5,6,12,0.679,19,28,42,0,0,0,0,0,0,0,0,0.458,11,24,0,3,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,49,0
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Elliott Ben,Centrocampista,Subentrato,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0.0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,11,11,0,0,0,0.5,1,0.0,0,0,0.5,1,2,2,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5,2
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Kyerewaa Daniel,Centrocampista,Subentrato,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.5,0.5,4,2,4,2,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,11,11,0,0,0,0.75,3,1.0,2,2,0.5,1,2,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,9,1
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Doyle Kamari,Centrocampista,Titolare,7.9,1,8,0,1,0,0,0,6,0,0,0,0,1,0,0.25,1,4,1.0,4,4,0.333,3,1,0.688,0.769,13,10,16,11,0,0,0.111,0.272,0.096,0.794,0,0,8,1,3,0,1,0,0,-0.206,-0.206,0.0,0,0,0,2,0,0,1,0.0,0,0,0.571,4,7,90,90,0,0,0,0.724,21,0.733,11,15,0.72,18,25,29,0,0,0,0,0,0,0,0,0.429,6,14,0,0,1,2,1,1,0,1,1,3,0.667,3,2,0,0,3,58,3
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Camara Mamadi,Centrocampista,Subentrato,7.2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0.0,2,0,0.0,4,0,0.0,0.0,4,0,8,0,0,0,0.005,0.793,0.995,0.031,0,0,1,0,0,1,0,0,0,0.031,0.031,0.0,0,0,0,1,0,0,0,1.0,1,1,0.0,0,1,45,45,0,0,0,0.545,6,0.2,1,5,0.545,6,11,11,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0,1,21,2
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Rushesha Tivonge,Centrocampista,Titolare,6.4,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1.0,1,1,0.0,1,0,0.25,4,1,0.313,0.333,12,4,16,5,0,0,0.055,0.0,0.0,0.794,0,0,1,3,1,0,1,0,0,-0.206,-0.206,0.0,0,0,0,1,0,0,1,1.0,4,4,0.0,0,1,79,79,0,1,0,0.875,21,0.857,6,7,0.875,21,24,24,0,0,0,0,0,0,0,0,0.333,1,3,0,0,0,0,0,1,0,0,0,0,1.0,3,3,0,1,0,41,5
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,O'Mahony Mark,Attaccante,Subentrato,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0.0,3,0,0.0,0.0,2,0,5,0,0,0,0.0,0.051,0.101,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,24,24,0,0,0,0.667,2,0.0,0,1,0.667,2,3,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,11,3
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Casa,Reading,Fraser Liam,Centrocampista,Titolare,8.3,0,7,1,0,0,0,0,3,0,0,0,0,7,0,0.0,0,1,0.0,0,0,1.0,3,3,1.0,1.0,4,4,7,7,0,0,0.058,0.041,0.406,0.794,0,0,9,0,1,1,1,0,0,-0.206,-0.206,0.0,0,0,0,0,0,0,1,0.0,0,0,0.429,3,7,90,90,0,0,0,0.811,43,0.765,13,17,0.811,43,53,53,0,0,0,0,0,0,0,0,0.6,9,15,0,0,0,0,2,1,0,1,1,2,0.667,3,2,0,0,1,71,0
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Kelly Josh,Attaccante,Subentrato,6.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0.5,2,1,1.0,1,1,0.667,0.5,2,1,3,2,0,0,0.006,0.055,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1.0,1,1,0.0,0,0,19,19,0,0,0,1.0,4,1.0,2,2,1.0,4,4,4,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,3,10,1
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Seddon Steve,Difensore,Subentrato,6.5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0.333,1,3,0.0,1,0,0.0,1,0,0.333,0.5,2,1,3,1,0,0,0.142,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.5,1,2,19,19,0,0,0,0.923,12,0.8,4,5,0.923,12,13,13,0,0,0,0,0,0,0,0,0.6,3,5,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,20,0
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Orsi-Dadomo Danilo,Centrocampista offensivo,Titolare,6.2,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1.0,2,2,0.0,1,0,0.714,0.833,6,5,7,5,0,0,0.034,0.416,0.0,1.599,0,0,1,1,2,0,2,0,0,-0.401,-0.401,0.0,0,0,0,0,0,0,1,1.0,1,1,0.0,0,2,71,71,0,0,0,0.706,12,0.667,4,6,0.706,12,17,17,0,0,0,0,0,0,0,0,0.333,1,3,0,0,0,2,0,2,0,1,1,2,1.0,1,1,0,0,5,30,3
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Hackford Antwoine,Centrocampista offensivo,Titolare,5.8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.333,3,1,0.333,3,1,0.333,0.333,3,1,6,2,0,0,0.015,0.051,0.0,1.599,0,0,2,0,0,0,2,0,0,-0.401,-0.401,0.0,0,0,0,1,0,0,1,1.0,1,1,0.333,1,3,71,71,0,0,0,0.714,10,0.5,3,6,0.714,10,14,14,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,0,1,2,0,1,0,1,0.0,0,0,0,0,0,22,0
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Harbottle Riley,Difensore centrale,Titolare,7.0,0,6,0,0,0,0,0,5,0,0,0,1,7,0,0.0,0,0,0.0,0,0,0.667,9,6,0.667,0.667,3,2,12,8,0,0,0.021,0.138,0.0,1.599,0,0,9,0,0,0,2,0,0,-0.401,-0.401,0.0,0,0,0,0,0,0,0,0.0,0,0,0.333,1,3,90,90,0,0,1,0.757,28,0.8,8,10,0.778,28,36,37,0,0,0,0,0,0,0,0,0.235,4,17,0,0,0,1,0,2,0,1,0,1,0.5,2,1,0,0,1,73,1
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Nkeng Robert,Esterno,Titolare,6.9,0,7,1,0,0,0,0,2,0,0,0,0,1,0,0.0,0,1,0.4,5,2,0.333,3,1,0.5,0.545,11,6,14,7,0,0,0.493,0.048,0.051,1.599,0,0,2,0,2,0,2,0,0,-0.401,-0.401,0.0,0,0,0,0,0,0,1,1.0,1,1,0.0,0,2,71,71,0,0,0,0.579,11,0.667,6,9,0.579,11,19,19,0,0,0,0,0,0,0,0,0.375,3,8,0,0,0,1,1,2,0,0,2,2,1.0,2,2,0,0,2,41,4
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Bugiel Omar,Attaccante,Titolare,8.2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.5,18,9,0.522,0.6,5,3,23,12,0,0,0.251,0.223,0.714,1.599,0,0,4,2,3,1,2,0,0,-0.401,-0.401,0.0,0,0,0,0,0,0,4,0.5,1,2,0.0,0,0,90,90,0,0,0,0.35,7,0.267,4,15,0.35,7,20,20,0,0,0,0,0,0,0,0,0.0,0,4,0,0,1,3,0,2,1,1,1,3,0.0,0,0,0,0,9,33,4
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,McDonnell Joe,Portiere,Titolare,6.5,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.006,0.0,0.0,1.599,0,0,15,0,0,0,2,0,0,-0.401,-0.401,1.0,1,1,0,0,2,1,0,0.0,0,0,0.375,15,40,90,90,0,0,0,0.432,19,0.2,3,15,0.419,13,31,44,0,0,0,0,0,0,0,0,0.368,14,38,0,2,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,49,0
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Asiimwe Nathan,Difensore,Subentrato,6.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,1,0,1.0,2,2,0.5,0.375,8,3,10,5,0,0,0.002,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,19,19,0,0,0,1.0,9,1.0,1,1,1.0,9,9,9,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0,0,0,21,4
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Johnson Ryan,Difensore,Subentrato,6.3,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0.0,0,0,0.0,1,0,1.0,3,3,0.6,0.0,2,0,5,3,0,0,0.001,0.0,0.0,1.096,0,0,2,0,0,0,1,0,0,0.096,0.096,0.0,0,0,0,0,0,0,0,0.0,0,0,0.25,1,4,24,24,0,0,0,0.793,23,0.0,0,3,0.793,23,29,29,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,32,0
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Reeves Jake,Centrocampista,Titolare,7.1,1,3,1,0,0,0,0,9,0,0,0,2,0,0,0.571,4,7,0.0,1,0,0.0,1,0,0.143,0.167,6,1,7,1,0,0,0.157,0.0,0.0,1.599,0,0,11,1,0,0,2,0,0,-0.401,-0.401,0.0,0,0,0,1,0,0,4,1.0,1,1,0.667,4,6,79,79,0,0,0,0.867,39,0.75,9,12,0.872,34,39,45,0,0,0,0,0,0,0,0,0.571,8,14,0,0,0,0,0,2,0,0,0,0,0.0,1,0,0,0,0,61,1
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Sasu Aron,Esterno,Titolare,6.0,0,3,0,0,0,0,0,1,0,1,0,0,3,0,0.0,0,2,0.5,4,2,0.5,4,2,0.444,0.429,14,6,18,8,0,0,0.006,0.037,0.0,1.599,0,0,1,2,1,0,2,0,0,-0.401,-0.401,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,90,90,0,0,0,0.733,11,1.0,3,3,0.733,11,15,15,0,0,0,0,0,0,0,0,0.25,1,4,0,0,1,0,2,2,0,1,0,2,0.667,3,2,0,0,5,43,5
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Hippolyte Myles,Attaccante,Subentrato,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.5,2,1,0.0,0,0,0.5,0.5,2,1,2,1,0,0,0.061,0.0,0.0,0.0,0,0,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,0,0.667,4,6,11,11,0,0,0,0.769,10,0.714,5,7,0.769,10,13,13,0,0,0,0,0,0,0,0,0.667,4,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,19,1
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Ogundere Isaac,Difensore centrale,Titolare,6.1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0.0,0,2,0.0,0,0,1.0,2,2,0.556,0.429,7,3,9,5,0,0,0.039,0.0,0.0,1.599,0,0,7,3,0,0,2,0,0,-0.401,-0.401,0.0,0,0,0,2,0,0,1,0.0,0,0,0.444,4,9,90,90,0,0,1,0.809,38,0.556,5,9,0.804,37,46,47,0,0,0,0,0,0,0,0,0.222,2,9,0,0,0,0,0,2,0,0,0,0,0.333,3,1,0,0,0,62,0
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Bauer Patrick,Difensore centrale,Titolare,7.1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0.0,0,0,0.9,10,9,0.818,0.0,1,0,11,9,0,0,0.004,0.031,0.029,0.502,0,0,5,1,0,0,1,0,0,-0.497,-0.497,0.0,0,0,0,2,0,0,0,0.0,0,0,0.167,1,6,66,66,0,0,0,0.733,22,0.333,2,6,0.733,22,30,30,0,0,0,0,0,0,0,0,0.375,3,8,0,0,0,1,0,1,1,0,1,1,0.0,0,0,0,0,1,39,1
Carabao Cup,1/32 FINALE,26.08.2025,Reading,Wimbledon,Ospite,Wimbledon,Maycock Callum,Centrocampista,Titolare,6.9,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,2,0,0.6,5,3,0.5,0.467,15,7,20,10,0,0,0.037,0.027,0.0,1.599,0,0,3,2,0,0,2,0,0,-0.401,-0.401,0.0,0,0,0,1,0,0,1,0.0,0,0,1.0,1,1,90,90,0,0,0,0.857,30,0.909,10,11,0.857,30,35,35,0,0,0,0,0,0,0,0,0.667,2,3,0,0,0,1,0,2,1,1,0,1,0.714,7,5,0,0,2,54,3
Carabao Cup,1/64 FINALE,19.08.2025,Tranmere,Burton,Ospite,Burton,Whitfield Ben,Centrocampista,Titolare,6.2,0,3,0,0,0,0,0,4,0,0,0,4,4,0,0.0,0,5,0.0,0,0,0.0,2,0,0.143,0.2,5,1,7,1,0,0,0.017,0.781,0.588,1.357,0,0,4,0,0,1,1,0,0,0.357,0.357,0.0,0,0,0,2,0,0,0,0.0,0,0,0.0,0,3,90,90,0,0,0,0.759,22,0.833,10,12,0.72,18,25,29,0,0,0,0,1,0,0,0,0.364,4,11,0,0,1,1,1,1,0,0,1,2,0.0,1,0,0,0,1,46,1
Carabao Cup,1/64 FINALE,19.08.2025,Tranmere,Burton,Ospite,Burton,Revan Seb,Difensore,Subentrato,6.6,0,5,0,0,0,0,0,1,0,0,0,0,3,0,0.0,0,1,0.0,0,0,0.667,3,2,0.5,0.0,1,0,4,2,0,0,0.002,0.015,0.0,0.056,0,0,3,0,0,0,0,0,0,0.056,0.056,0.0,0,0,0,0,0,0,0,0.0,0,0,0.182,2,11,45,45,0,0,0,0.478,11,0.333,1,3,0.5,11,22,23,0,0,0,0,0,0,1,0,0.222,2,9,0,0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,0,34,1
Carabao Cup,1/64 FINALE,19.08.2025,Tranmere,Burton,Ospite,Burton,Taroni Josh,Terzino,Titolare,6.2,0,2,0,0,0,0,0,3,0,0,0,0,4,0,0.0,0,2,0.0,1,0,0.667,3,2,0.6,0.5,2,1,5,3,0,0,0.006,0.0,0.0,1.357,0,0,3,0,0,0,1,0,0,0.357,0.357,0.0,0,0,0,1,0,0,0,0.0,0,0,0.333,1,3,90,90,0,0,0,0.667,6,0.75,3,4,0.667,6,9,9,0,0,0,0,0,0,0,0,0.167,1,6,0,0,0,0,0,1,0,0,0,0,1.0,1,1,0,0,0,27,0
Carabao Cup,1/64 FINALE,19.08.2025,Tranmere,Burton,Ospite,Burton,Krubally Bubba,Attaccante,Subentrato,,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0.0,0,0,0.5,2,1,0.75,1.0,2,2,4,3,0,0,0.003,0.0,0.0,0.045,0,0,4,0,1,0,0,0,0,0.045,0.045,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,2,12,0,0,0,0,0.5,3,0.5,2,4,0.5,3,6,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,10,0
Carabao Cup,1/64 FINALE,19.08.2025,Tranmere,Burton,Ospite,Burton,Sibbick Toby,Difensore,Subentrato,6.4,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0.0,0,0,0.0,0,0,0.667,3,2,0.4,0.0,2,0,5,2,0,0,0.0,0.0,0.0,0.045,0,0,1,2,0,0,0,0,0,0.045,0.045,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,12,11,0,0,1,0.5,1,0.0,0,0,0.5,1,2,2,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,9,0
Carabao Cup,1/64 FINALE,19.08.2025,Tranmere,Burton,Ospite,Burton,Williams Dylan,Centrocampista,Titolare,6.4,0,3,0,0,0,0,0,6,0,0,0,1,2,0,0.0,0,4,1.0,1,1,0.333,3,1,0.429,0.5,4,2,7,3,0,0,0.019,0.0,0.0,1.357,0,0,4,0,0,0,1,0,0,0.357,0.357,0.0,0,0,0,0,0,0,0,0.0,0,0,0.333,1,3,90,90,0,0,0,0.857,24,0.7,7,10,0.852,23,27,28,0,0,0,0,0,0,1,0,0.25,2,8,0,0,0,0,0,1,0,0,0,0,1.0,1,1,0,0,1,38,1
Carabao Cup,1/64 FINALE,19.08.2025,Tranmere,Burton,Ospite,Burton,Dudek Kamil,Portiere,Titolare,7.3,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,1,1,1,1,0,0,0.006,0.0,0.0,1.357,0,0,13,0,1,0,1,0,0,0.357,0.357,0.0,0,0,0,0,1,5,0,0.0,0,0,0.152,5,33,90,90,0,0,0,0.481,26,0.154,2,13,0.611,22,36,54,0,0,0,0,0,1,0,0,0.156,5,32,0,4,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,65,0
Carabao Cup,1/64 FINALE,19.08.2025,Tranmere,Burton,Ospite,Burton,Tavares Fabio,Attaccante,Subentrato,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0.0,1,0,1,0,0,0,0.001,0.0,0.0,0.056,0,0,1,0,0,0,0,0,0,0.056,0.056,0.0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,27,26,0,0,0,0.333,1,0.5,1,2,0.333,1,3,3,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,7,1
