Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita,competizione,game_id,player_id
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,78',Casa,Sostituzione - Entra,Parker A.,,YacLFb8E,EFL Cup,4634050,964683
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,79',Casa,Sostituzione - Esce,Widell M.,,YacLFb8E,EFL Cup,4634050,579295
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,79',Casa,Sostituzione - Entra,Franco G.,,YacLFb8E,EFL Cup,4634050,674798
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,83',Ospite,Cartellino Rosso,Holohan G.,,YacLFb8E,EFL Cup,4634050,127805
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,87',Ospite,Sostituzione - Esce,Mukena J.,,YacLFb8E,EFL Cup,4634050,506213
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,87',Ospite,Sostituzione - Entra,Kotey F.,,YacLFb8E,EFL Cup,4634050,1433785
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,90+4',Casa,Gol,Galbraith E.,3-1,YacLFb8E,EFL Cup,4634050,433991
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,90+4',Casa,Assist,Wales B.,3-1,YacLFb8E,EFL Cup,4634050,924850
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,1 Tempo,37',Casa,Gol,Cacace L.,1-0,MTifJyiD,FA Cup,4788497,469211
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,1 Tempo,37',Casa,Assist,Dobson G.,1-0,MTifJyiD,FA Cup,4788497,292734
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,1 Tempo,40',Casa,Gol,Rathbone O.,2-0,MTifJyiD,FA Cup,4788497,404553
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,1 Tempo,40',Casa,Assist,Broadhead N.,2-0,MTifJyiD,FA Cup,4788497,344009
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,46',Ospite,Sostituzione - Esce,Zinchenko O.,,MTifJyiD,FA Cup,4788497,203853
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,46',Ospite,Sostituzione - Entra,Williams N.,,MTifJyiD,FA Cup,4788497,503680
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,46',Ospite,Sostituzione - Esce,Bakwa D.,,MTifJyiD,FA Cup,4788497,540664
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,46',Ospite,Sostituzione - Entra,Gibbs-White M.,,MTifJyiD,FA Cup,4788497,429014
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,46',Ospite,Sostituzione - Esce,McAtee J.,,MTifJyiD,FA Cup,4788497,583199
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,46',Ospite,Sostituzione - Entra,Dominguez N.,,MTifJyiD,FA Cup,4788497,497291
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,60',Casa,Sostituzione - Esce,Cacace L.,,MTifJyiD,FA Cup,4788497,469211
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,60',Casa,Sostituzione - Entra,Thomason G.,,MTifJyiD,FA Cup,4788497,735674
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,64',Ospite,Gol,Igor Jesus,2-1,MTifJyiD,FA Cup,4788497,432164
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,64',Ospite,Assist,Savona N.,2-1,MTifJyiD,FA Cup,4788497,708072
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,69',Casa,Sostituzione - Esce,Broadhead N.,,MTifJyiD,FA Cup,4788497,344009
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,69',Casa,Sostituzione - Entra,Windass J.,,MTifJyiD,FA Cup,4788497,280813
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,69',Casa,Sostituzione - Esce,Rathbone O.,,MTifJyiD,FA Cup,4788497,404553
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,69',Casa,Sostituzione - Entra,O'Brien L.,,MTifJyiD,FA Cup,4788497,560694
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,69',Ospite,Sostituzione - Esce,Ndoye D.,,MTifJyiD,FA Cup,4788497,365108
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,69',Ospite,Sostituzione - Entra,Hudson-Odoi C.,,MTifJyiD,FA Cup,4788497,392768
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,74',Casa,Gol,Hyam D.,3-1,MTifJyiD,FA Cup,4788497,263268
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,74',Casa,Assist,Dobson G.,3-1,MTifJyiD,FA Cup,4788497,292734
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,76',Ospite,Gol,Hudson-Odoi C.,3-2,MTifJyiD,FA Cup,4788497,392768
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,87',Ospite,Cartellino Giallo,Hutchinson O.,,MTifJyiD,FA Cup,4788497,741238
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,87',Ospite,Cartellino Giallo,Douglas Luiz,,MTifJyiD,FA Cup,4788497,447661
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,88',Ospite,Sostituzione - Esce,Douglas Luiz,,MTifJyiD,FA Cup,4788497,447661
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,88',Ospite,Sostituzione - Entra,Awoniyi T.,,MTifJyiD,FA Cup,4788497,295313
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,88',Casa,Sostituzione - Esce,Sheaf B.,,MTifJyiD,FA Cup,4788497,314384
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,88',Casa,Sostituzione - Entra,McClean J.,,MTifJyiD,FA Cup,4788497,85935
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,89',Ospite,Gol,Hudson-Odoi C.,3-3,MTifJyiD,FA Cup,4788497,392768
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,2 Tempo,89',Ospite,Assist,Savona N.,3-3,MTifJyiD,FA Cup,4788497,708072
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Supplementari,91',Casa,Sostituzione - Esce,Longman R.,,MTifJyiD,FA Cup,4788497,512175
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Supplementari,91',Casa,Sostituzione - Entra,Barnett R.,,MTifJyiD,FA Cup,4788497,479203
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Supplementari,97',Ospite,Sostituzione - Esce,Savona N.,,MTifJyiD,FA Cup,4788497,708072
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Supplementari,97',Ospite,Sostituzione - Entra,Murillo,,MTifJyiD,FA Cup,4788497,1005649
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Supplementari,100',Casa,Sostituzione - Esce,Smith S.,,MTifJyiD,FA Cup,4788497,424885
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Supplementari,100',Casa,Sostituzione - Entra,Rodriguez J.,,MTifJyiD,FA Cup,4788497,53360
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Supplementari,112',Ospite,Cartellino Giallo,Morato,,MTifJyiD,FA Cup,4788497,673492
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Supplementari,112',Ospite,Cartellino Giallo,Dominguez N.,,MTifJyiD,FA Cup,4788497,497291
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Supplementari,120',Casa,Cartellino Giallo,Windass J.,,MTifJyiD,FA Cup,4788497,280813
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,1,Casa,Rigore Assegnato,Windass J.,,MTifJyiD,FA Cup,4788497,280813
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,1,Casa,Rigore,Windass J.,,MTifJyiD,FA Cup,4788497,280813
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,1,Ospite,Rigore Assegnato,Gibbs-White M.,,MTifJyiD,FA Cup,4788497,429014
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,1,Ospite,Rigore,Gibbs-White M.,,MTifJyiD,FA Cup,4788497,429014
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,2,Casa,Rigore Assegnato,McClean J.,,MTifJyiD,FA Cup,4788497,85935
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,2,Casa,Rigore sbagliato,McClean J.,,MTifJyiD,FA Cup,4788497,85935
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,2,Ospite,Rigore Assegnato,Igor Jesus,,MTifJyiD,FA Cup,4788497,432164
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,2,Ospite,Rigore sbagliato,Igor Jesus,,MTifJyiD,FA Cup,4788497,432164
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,3,Casa,Rigore Assegnato,Doyle C.,,MTifJyiD,FA Cup,4788497,817688
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,3,Casa,Rigore,Doyle C.,,MTifJyiD,FA Cup,4788497,817688
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,3,Ospite,Rigore Assegnato,Hudson-Odoi C.,,MTifJyiD,FA Cup,4788497,392768
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,3,Ospite,Rigore,Hudson-Odoi C.,,MTifJyiD,FA Cup,4788497,392768
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,4,Casa,Rigore Assegnato,Thomason G.,,MTifJyiD,FA Cup,4788497,735674
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,4,Casa,Rigore,Thomason G.,,MTifJyiD,FA Cup,4788497,735674
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,4,Ospite,Rigore Assegnato,Williams N.,,MTifJyiD,FA Cup,4788497,503680
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,4,Ospite,Rigore,Williams N.,,MTifJyiD,FA Cup,4788497,503680
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,5,Casa,Rigore Assegnato,Rodriguez J.,,MTifJyiD,FA Cup,4788497,53360
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,5,Casa,Rigore,Rodriguez J.,,MTifJyiD,FA Cup,4788497,53360
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,5,Ospite,Rigore Assegnato,Hutchinson O.,,MTifJyiD,FA Cup,4788497,741238
FA Cup,3° turno,09.01.2026,Wrexham,Nottingham,Rigori,5,Ospite,Rigore sbagliato,Hutchinson O.,,MTifJyiD,FA Cup,4788497,741238
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,46',Casa,Sostituzione - Esce,Gibson L.,,zZW42nBc,FA Cup,4788502,419325
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,46',Casa,Sostituzione - Entra,Hughes A.,,zZW42nBc,FA Cup,4788502,191865
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,64',Casa,Sostituzione - Esce,Frokjaer-Jensen M.,,zZW42nBc,FA Cup,4788502,533632
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,64',Casa,Sostituzione - Entra,Smith M.,,zZW42nBc,FA Cup,4788502,528894
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,65',Casa,Sostituzione - Esce,Jebbison D.,,zZW42nBc,FA Cup,4788502,746740
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,65',Casa,Sostituzione - Entra,Osmajic M.,,zZW42nBc,FA Cup,4788502,542819
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,71',Ospite,Cartellino Giallo,Costelloe D.,,zZW42nBc,FA Cup,4788502,614700
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,72',Casa,Sostituzione - Esce,Dobbin L.,,zZW42nBc,FA Cup,4788502,627248
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,72',Casa,Sostituzione - Entra,Devine A.,,zZW42nBc,FA Cup,4788502,728734
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,75',Ospite,Gol,Bettoni H.,0-1,zZW42nBc,FA Cup,4788502,1286987
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,75',Ospite,Assist,Wright C.,0-1,zZW42nBc,FA Cup,4788502,502830
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,78',Ospite,Sostituzione - Esce,Bettoni H.,,zZW42nBc,FA Cup,4788502,1286987
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,78',Ospite,Sostituzione - Entra,Asamoah M.,,zZW42nBc,FA Cup,4788502,939272
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,81',Casa,Sostituzione - Esce,Lindsay L.,,zZW42nBc,FA Cup,4788502,228912
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,81',Casa,Sostituzione - Entra,Potts B.,,zZW42nBc,FA Cup,4788502,237013
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,84',Ospite,Rigore Assegnato,Wright C.,,zZW42nBc,FA Cup,4788502,502830
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,84',Ospite,Rigore sbagliato,Wright C.,,zZW42nBc,FA Cup,4788502,502830
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,90+1',Ospite,Sostituzione - Esce,Costelloe D.,,zZW42nBc,FA Cup,4788502,614700
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,90+1',Ospite,Sostituzione - Entra,Saydee C.,,zZW42nBc,FA Cup,4788502,655835
FA Cup,3° turno,09.01.2026,Preston,Wigan,2 Tempo,90+3',Casa,Cartellino Giallo,Thompson J.,,zZW42nBc,FA Cup,4788502,321169
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,1 Tempo,17',Ospite,Sostituzione - Esce,Donley J.,,femlyACb,FA Cup,4788516,796305
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,1 Tempo,17',Ospite,Sostituzione - Entra,Peart-Harris M.,,femlyACb,FA Cup,4788516,587002
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,1 Tempo,34',Casa,Gol,Collins A.,1-0,femlyACb,FA Cup,4788516,341042
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,1 Tempo,34',Casa,Assist,Lemonheigh-Evans C.,1-0,femlyACb,FA Cup,4788516,319296
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,52',Ospite,Gol,Lankshear W.,1-1,femlyACb,FA Cup,4788516,879768
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,59',Casa,Sostituzione - Esce,Nemane A.,,femlyACb,FA Cup,4788516,248325
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,59',Casa,Sostituzione - Entra,Tripp C.,,femlyACb,FA Cup,4788516,959688
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,65',Ospite,Sostituzione - Esce,Brannagan C.,,femlyACb,FA Cup,4788516,261357
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,65',Ospite,Sostituzione - Entra,Krastev F.,,femlyACb,FA Cup,4788516,486814
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,66',Ospite,Sostituzione - Esce,Vaulks W.,,femlyACb,FA Cup,4788516,238427
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,66',Ospite,Sostituzione - Entra,De Keersmaecker B.,,femlyACb,FA Cup,4788516,429916
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,66',Ospite,Sostituzione - Esce,Dembele S.,,femlyACb,FA Cup,4788516,488656
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,66',Ospite,Sostituzione - Entra,ter Haar Romeny O.,,femlyACb,FA Cup,4788516,361070
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,72',Casa,Sostituzione - Esce,Thompson-Sommers K.,,femlyACb,FA Cup,4788516,577410
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,72',Casa,Sostituzione - Entra,Kelly L.,,femlyACb,FA Cup,4788516,252986
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,72',Casa,Sostituzione - Esce,Wiles B.,,femlyACb,FA Cup,4788516,542471
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,72',Casa,Sostituzione - Entra,Matete J.,,femlyACb,FA Cup,4788516,535479
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,72',Casa,Sostituzione - Esce,Hogan S.,,femlyACb,FA Cup,4788516,138783
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,72',Casa,Sostituzione - Entra,Paterson C.,,femlyACb,FA Cup,4788516,169555
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,79',Casa,Sostituzione - Esce,Crowley D.,,femlyACb,FA Cup,4788516,223225
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,79',Casa,Sostituzione - Entra,Leko J.,,femlyACb,FA Cup,4788516,314266
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,90+2',Ospite,Sostituzione - Esce,Lankshear W.,,femlyACb,FA Cup,4788516,879768
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,2 Tempo,90+2',Ospite,Sostituzione - Entra,Harris M.,,femlyACb,FA Cup,4788516,344012
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Supplementari,96',Casa,Cartellino Giallo,Paterson C.,,femlyACb,FA Cup,4788516,169555
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Supplementari,98',Casa,Sostituzione - Esce,Jones G.,,femlyACb,FA Cup,4788516,242412
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Supplementari,98',Casa,Sostituzione - Entra,Burke J.,,femlyACb,FA Cup,4788516,1460804
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Supplementari,98',Ospite,Sostituzione - Esce,Mills S.,,femlyACb,FA Cup,4788516,801005
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Supplementari,98',Ospite,Sostituzione - Entra,Phillips M.,,femlyACb,FA Cup,4788516,77274
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,1,Casa,Rigore Assegnato,Sanders J.,,femlyACb,FA Cup,4788516,851990
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,1,Casa,Rigore,Sanders J.,,femlyACb,FA Cup,4788516,851990
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,1,Ospite,Rigore Assegnato,ter Haar Romeny O.,,femlyACb,FA Cup,4788516,361070
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,1,Ospite,Rigore,ter Haar Romeny O.,,femlyACb,FA Cup,4788516,361070
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,2,Casa,Rigore Assegnato,Leko J.,,femlyACb,FA Cup,4788516,314266
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,2,Casa,Rigore sbagliato,Leko J.,,femlyACb,FA Cup,4788516,314266
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,2,Ospite,Rigore Assegnato,Harris M.,,femlyACb,FA Cup,4788516,344012
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,2,Ospite,Rigore,Harris M.,,femlyACb,FA Cup,4788516,344012
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,3,Casa,Rigore Assegnato,Matete J.,,femlyACb,FA Cup,4788516,535479
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,3,Casa,Rigore,Matete J.,,femlyACb,FA Cup,4788516,535479
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,3,Ospite,Rigore Assegnato,Peart-Harris M.,,femlyACb,FA Cup,4788516,587002
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,3,Ospite,Rigore,Peart-Harris M.,,femlyACb,FA Cup,4788516,587002
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,4,Casa,Rigore Assegnato,Paterson C.,,femlyACb,FA Cup,4788516,169555
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,4,Casa,Rigore,Paterson C.,,femlyACb,FA Cup,4788516,169555
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,4,Ospite,Rigore Assegnato,Phillips M.,,femlyACb,FA Cup,4788516,77274
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,4,Ospite,Rigore,Phillips M.,,femlyACb,FA Cup,4788516,77274
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,5,Casa,Rigore Assegnato,Lemonheigh-Evans C.,,femlyACb,FA Cup,4788516,319296
FA Cup,3° turno,09.01.2026,Milton Keynes,Oxford Utd,Rigori,5,Casa,Rigore sbagliato,Lemonheigh-Evans C.,,femlyACb,FA Cup,4788516,319296
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,1 Tempo,25',Ospite,Cartellino Giallo,Mullarkey T.,,2PUtsuqK,FA Cup,4788501,371101
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,1 Tempo,42',Ospite,Sostituzione - Esce,McCann L.,,2PUtsuqK,FA Cup,4788501,586938
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,1 Tempo,42',Ospite,Sostituzione - Entra,Evans C.,,2PUtsuqK,FA Cup,4788501,61622
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,1 Tempo,45+2',Casa,Gol,Shipley J.,1-0,2PUtsuqK,FA Cup,4788501,425800
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,1 Tempo,45+2',Casa,Assist,Cole D.,1-0,2PUtsuqK,FA Cup,4788501,186924
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,52',Ospite,Cartellino Giallo,Neal H.,,2PUtsuqK,FA Cup,4788501,746736
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,59',Ospite,Sostituzione - Esce,Mullarkey T.,,2PUtsuqK,FA Cup,4788501,371101
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,59',Ospite,Sostituzione - Entra,Rooney S.,,2PUtsuqK,FA Cup,4788501,280409
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,59',Ospite,Sostituzione - Esce,Neal H.,,2PUtsuqK,FA Cup,4788501,746736
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,59',Ospite,Sostituzione - Entra,Hughes K.,,2PUtsuqK,FA Cup,4788501,1091011
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,62',Casa,Sostituzione - Esce,Stockley J.,,2PUtsuqK,FA Cup,4788501,134293
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,62',Casa,Sostituzione - Entra,Croasdale R.,,2PUtsuqK,FA Cup,4788501,293570
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,62',Casa,Sostituzione - Esce,Hall G.,,2PUtsuqK,FA Cup,4788501,871229
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,62',Casa,Sostituzione - Entra,Faal M.,,2PUtsuqK,FA Cup,4788501,741694
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,69',Casa,Cartellino Giallo,Shipley J.,,2PUtsuqK,FA Cup,4788501,425800
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,71',Ospite,Sostituzione - Esce,Davies J.,,2PUtsuqK,FA Cup,4788501,427927
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,71',Ospite,Sostituzione - Entra,Virtue-Thick M.,,2PUtsuqK,FA Cup,4788501,279458
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,72',Ospite,Sostituzione - Esce,Davies W.,,2PUtsuqK,FA Cup,4788501,106376
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,72',Ospite,Sostituzione - Entra,Devonport O.,,2PUtsuqK,FA Cup,4788501,966678
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,75',Casa,Sostituzione - Esce,Johnson M.,,2PUtsuqK,FA Cup,4788501,216564
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,75',Casa,Sostituzione - Entra,Headley J.,,2PUtsuqK,FA Cup,4788501,731755
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,78',Casa,Sostituzione - Esce,Waine B.,,2PUtsuqK,FA Cup,4788501,539502
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,78',Casa,Sostituzione - Entra,Brown D.,,2PUtsuqK,FA Cup,4788501,847371
FA Cup,3° turno,09.01.2026,Port Vale,Fleetwood,2 Tempo,85',Casa,Cartellino Giallo,Gauci J.,,2PUtsuqK,FA Cup,4788501,591844
FA Cup,3° turno,10.01.2026,Everton,Sunderland,1 Tempo,30',Ospite,Gol,Le Fee E.,0-1,OY97SuUQ,FA Cup,4788507,633992
FA Cup,3° turno,10.01.2026,Everton,Sunderland,1 Tempo,30',Ospite,Assist,Mayenda E.,0-1,OY97SuUQ,FA Cup,4788507,967346
FA Cup,3° turno,10.01.2026,Everton,Sunderland,1 Tempo,45+1',Ospite,Cartellino Giallo,Sadiki N.,,OY97SuUQ,FA Cup,4788507,727089
FA Cup,3° turno,10.01.2026,Everton,Sunderland,2 Tempo,71',Ospite,Sostituzione - Esce,Adingra S.,,OY97SuUQ,FA Cup,4788507,658536
FA Cup,3° turno,10.01.2026,Everton,Sunderland,2 Tempo,71',Ospite,Sostituzione - Entra,Brobbey B.,,OY97SuUQ,FA Cup,4788507,473169
FA Cup,3° turno,10.01.2026,Everton,Sunderland,2 Tempo,71',Ospite,Sostituzione - Esce,Mayenda E.,,OY97SuUQ,FA Cup,4788507,967346
FA Cup,3° turno,10.01.2026,Everton,Sunderland,2 Tempo,71',Ospite,Sostituzione - Entra,Ballard D.,,OY97SuUQ,FA Cup,4788507,503686
FA Cup,3° turno,10.01.2026,Everton,Sunderland,2 Tempo,75',Casa,Sostituzione - Esce,Dibling T.,,OY97SuUQ,FA Cup,4788507,866655
FA Cup,3° turno,10.01.2026,Everton,Sunderland,2 Tempo,75',Casa,Sostituzione - Entra,Barry T.,,OY97SuUQ,FA Cup,4788507,937941
