season,team,date,competition,home_away,opponent
2021,Montpellier,2021-05-23,Ligue 1,A,Nantes
2021,Nantes,2021-05-23,Ligue 1,H,Montpellier
2021,Nice,2021-05-23,Ligue 1,A,Lyon
2021,Nimes,2021-05-23,Ligue 1,A,Rennes
2021,Paris SG,2021-05-23,Ligue 1,A,Brest
2021,Reims,2021-05-23,Ligue 1,H,Bordeaux
2021,Rennes,2021-05-23,Ligue 1,H,Nimes
2021,St Etienne,2021-05-23,Ligue 1,H,Dijon
2021,Strasbourg,2021-05-23,Ligue 1,H,Lorient
2122,Ajaccio,2021-07-24,Ligue 2,A,Toulouse
2122,Amiens,2021-07-24,Ligue 2,H,Auxerre
2122,Auxerre,2021-07-24,Ligue 2,A,Amiens
2122,Caen,2021-07-24,Ligue 2,H,Rodez AF
2122,Guingamp,2021-07-24,Ligue 2,A,Le Havre
2122,Le Havre,2021-07-24,Ligue 2,H,Guingamp
2122,Nimes,2021-07-24,Ligue 2,A,SC Bastia
2122,Paris FC,2021-07-24,Ligue 2,A,Grenoble Foot 38
2122,Toulouse,2021-07-24,Ligue 2,H,Ajaccio
2122,Dijon,2021-07-26,Ligue 2,H,FC Sochaux
2122,Ajaccio,2021-07-31,Ligue 2,H,Amiens
2122,Amiens,2021-07-31,Ligue 2,A,Ajaccio
2122,Caen,2021-07-31,Ligue 2,A,Chamois Niortais
2122,Dijon,2021-07-31,Ligue 2,A,Nimes
2122,Guingamp,2021-07-31,Ligue 2,H,Valenciennes FC
2122,Le Havre,2021-07-31,Ligue 2,A,FC Sochaux
2122,Nimes,2021-07-31,Ligue 2,H,Dijon
2122,Paris FC,2021-07-31,Ligue 2,H,USL Dunkerque
2122,Toulouse,2021-07-31,Ligue 2,A,AS Nancy Lorraine
2122,Lille,2021-08-01,Trophee des Champions,H,Paris SG
2122,Paris SG,2021-08-01,Trophee des Champions,A,Lille
2122,Auxerre,2021-08-02,Ligue 2,H,Grenoble Foot 38
2122,Monaco,2021-08-03,Champions League (qual.),A,Sparta Prague
2122,Monaco,2021-08-06,Ligue 1,H,Nantes
2122,Nantes,2021-08-06,Ligue 1,A,Monaco
2122,Ajaccio,2021-08-07,Ligue 2,A,Auxerre
2122,Amiens,2021-08-07,Ligue 2,H,US Quevilly-Rouen
2122,Auxerre,2021-08-07,Ligue 2,H,Ajaccio
2122,Brest,2021-08-07,Ligue 1,A,Lyon
2122,Caen,2021-08-07,Ligue 2,H,FC Sochaux
2122,Dijon,2021-08-07,Ligue 2,H,Rodez AF
2122,Guingamp,2021-08-07,Ligue 2,A,Grenoble Foot 38
2122,Le Havre,2021-08-07,Ligue 2,H,Paris FC
2122,Lyon,2021-08-07,Ligue 1,H,Brest
2122,Nimes,2021-08-07,Ligue 2,A,Valenciennes FC
2122,Paris FC,2021-08-07,Ligue 2,A,Le Havre
2122,Paris SG,2021-08-07,Ligue 1,A,Troyes
2122,Toulouse,2021-08-07,Ligue 2,A,Pau FC
2122,Troyes,2021-08-07,Ligue 1,H,Paris SG
2122,Angers,2021-08-08,Ligue 1,A,Strasbourg
2122,Bordeaux,2021-08-08,Ligue 1,H,Clermont
2122,Clermont,2021-08-08,Ligue 1,A,Bordeaux
2122,Lens,2021-08-08,Ligue 1,A,Rennes
2122,Lille,2021-08-08,Ligue 1,A,Metz
2122,Lorient,2021-08-08,Ligue 1,A,St Etienne
2122,Marseille,2021-08-08,Ligue 1,A,Montpellier
2122,Metz,2021-08-08,Ligue 1,H,Lille
2122,Montpellier,2021-08-08,Ligue 1,H,Marseille
2122,Nice,2021-08-08,Ligue 1,H,Reims
2122,Reims,2021-08-08,Ligue 1,A,Nice
2122,Rennes,2021-08-08,Ligue 1,H,Lens
2122,St Etienne,2021-08-08,Ligue 1,H,Lorient
2122,Strasbourg,2021-08-08,Ligue 1,H,Angers
2122,Monaco,2021-08-10,Champions League (qual.),H,Sparta Prague
2122,Lorient,2021-08-13,Ligue 1,H,Monaco
2122,Monaco,2021-08-13,Ligue 1,A,Lorient
2122,Amiens,2021-08-14,Ligue 2,A,Guingamp
2122,Dijon,2021-08-14,Ligue 2,A,US Quevilly-Rouen
2122,Guingamp,2021-08-14,Ligue 2,H,Amiens
2122,Le Havre,2021-08-14,Ligue 2,A,Rodez AF
2122,Lille,2021-08-14,Ligue 1,H,Nice
2122,Nice,2021-08-14,Ligue 1,A,Lille
2122,Nimes,2021-08-14,Ligue 2,H,Pau FC
2122,Paris SG,2021-08-14,Ligue 1,H,Strasbourg
2122,Strasbourg,2021-08-14,Ligue 1,A,Paris SG
2122,Toulouse,2021-08-14,Ligue 2,H,SC Bastia
2122,Angers,2021-08-15,Ligue 1,H,Lyon
2122,Bordeaux,2021-08-15,Ligue 1,A,Marseille
2122,Brest,2021-08-15,Ligue 1,H,Rennes
2122,Clermont,2021-08-15,Ligue 1,H,Troyes
2122,Lens,2021-08-15,Ligue 1,H,St Etienne
2122,Lyon,2021-08-15,Ligue 1,A,Angers
2122,Marseille,2021-08-15,Ligue 1,H,Bordeaux
2122,Metz,2021-08-15,Ligue 1,A,Nantes
2122,Montpellier,2021-08-15,Ligue 1,A,Reims
2122,Nantes,2021-08-15,Ligue 1,H,Metz
2122,Reims,2021-08-15,Ligue 1,H,Montpellier
2122,Rennes,2021-08-15,Ligue 1,A,Brest
2122,St Etienne,2021-08-15,Ligue 1,A,Lens
2122,Troyes,2021-08-15,Ligue 1,A,Clermont
2122,Auxerre,2021-08-16,Ligue 2,A,Paris FC
2122,Paris FC,2021-08-16,Ligue 2,H,Auxerre
2122,Monaco,2021-08-17,Champions League (qual.),H,Shakhtar Donetsk
2122,Rennes,2021-08-19,Conference League (qual.),H,Rosenborg
2122,Brest,2021-08-20,Ligue 1,H,Paris SG
2122,Paris SG,2021-08-20,Ligue 1,A,Brest
2122,Amiens,2021-08-21,Ligue 2,H,FC Sochaux
2122,Caen,2021-08-21,Ligue 2,H,AS Nancy Lorraine
2122,Dijon,2021-08-21,Ligue 2,H,Toulouse
2122,Le Havre,2021-08-21,Ligue 2,H,Chamois Niortais
2122,Lens,2021-08-21,Ligue 1,A,Monaco
2122,Lille,2021-08-21,Ligue 1,A,St Etienne
2122,Monaco,2021-08-21,Ligue 1,H,Lens
2122,Nimes,2021-08-21,Ligue 2,A,USL Dunkerque
2122,St Etienne,2021-08-21,Ligue 1,H,Lille
2122,Toulouse,2021-08-21,Ligue 2,A,Dijon
2122,Angers,2021-08-22,Ligue 1,A,Bordeaux
2122,Bordeaux,2021-08-22,Ligue 1,H,Angers
2122,Clermont,2021-08-22,Ligue 1,A,Lyon
2122,Lorient,2021-08-22,Ligue 1,A,Montpellier
2122,Lyon,2021-08-22,Ligue 1,H,Clermont
2122,Metz,2021-08-22,Ligue 1,H,Reims
2122,Montpellier,2021-08-22,Ligue 1,H,Lorient
2122,Nantes,2021-08-22,Ligue 1,A,Rennes
2122,Reims,2021-08-22,Ligue 1,A,Metz
2122,Rennes,2021-08-22,Ligue 1,H,Nantes
2122,Strasbourg,2021-08-22,Ligue 1,H,Troyes
2122,Troyes,2021-08-22,Ligue 1,A,Strasbourg
2122,Auxerre,2021-08-23,Ligue 2,H,Guingamp
2122,Guingamp,2021-08-23,Ligue 2,A,Auxerre
2122,Ajaccio,2021-08-25,Ligue 2,H,Caen
2122,Caen,2021-08-25,Ligue 2,A,Ajaccio
2122,Monaco,2021-08-25,Champions League (qual.),A,Shakhtar Donetsk
2122,Rennes,2021-08-26,Conference League (qual.),A,Rosenborg
2122,Lyon,2021-08-27,Ligue 1,A,Nantes
2122,Nantes,2021-08-27,Ligue 1,H,Lyon
2122,Ajaccio,2021-08-28,Ligue 2,A,Guingamp
2122,Amiens,2021-08-28,Ligue 2,A,Chamois Niortais
2122,Auxerre,2021-08-28,Ligue 2,A,AS Nancy Lorraine
2122,Bordeaux,2021-08-28,Ligue 1,A,Nice
2122,Caen,2021-08-28,Ligue 2,A,Nimes
2122,Dijon,2021-08-28,Ligue 2,A,Pau FC
2122,Guingamp,2021-08-28,Ligue 2,H,Ajaccio
2122,Le Havre,2021-08-28,Ligue 2,A,SC Bastia
2122,Marseille,2021-08-28,Ligue 1,H,St Etienne
2122,Nice,2021-08-28,Ligue 1,H,Bordeaux
2122,Nimes,2021-08-28,Ligue 2,H,Caen
2122,Paris FC,2021-08-28,Ligue 2,A,US Quevilly-Rouen
2122,St Etienne,2021-08-28,Ligue 1,A,Marseille
2122,Toulouse,2021-08-28,Ligue 2,H,Valenciennes FC
2122,Angers,2021-08-29,Ligue 1,H,Rennes
2122,Brest,2021-08-29,Ligue 1,A,Strasbourg
2122,Clermont,2021-08-29,Ligue 1,H,Metz
2122,Lens,2021-08-29,Ligue 1,H,Lorient
2122,Lille,2021-08-29,Ligue 1,H,Montpellier
2122,Lorient,2021-08-29,Ligue 1,A,Lens
2122,Metz,2021-08-29,Ligue 1,A,Clermont
2122,Monaco,2021-08-29,Ligue 1,A,Troyes
2122,Montpellier,2021-08-29,Ligue 1,A,Lille
2122,Paris SG,2021-08-29,Ligue 1,A,Reims
2122,Reims,2021-08-29,Ligue 1,H,Paris SG
2122,Rennes,2021-08-29,Ligue 1,A,Angers
2122,Strasbourg,2021-08-29,Ligue 1,H,Brest
2122,Troyes,2021-08-29,Ligue 1,H,Monaco
2122,Lille,2021-09-10,Ligue 1,A,Lorient
2122,Lorient,2021-09-10,Ligue 1,H,Lille
2122,Ajaccio,2021-09-11,Ligue 2,H,FC Sochaux
2122,Amiens,2021-09-11,Ligue 2,H,Rodez AF
2122,Auxerre,2021-09-11,Ligue 2,H,Chamois Niortais
2122,Caen,2021-09-11,Ligue 2,H,Pau FC
2122,Clermont,2021-09-11,Ligue 1,A,Paris SG
2122,Dijon,2021-09-11,Ligue 2,H,SC Bastia
2122,Guingamp,2021-09-11,Ligue 2,A,Paris FC
2122,Marseille,2021-09-11,Ligue 1,A,Monaco
2122,Monaco,2021-09-11,Ligue 1,H,Marseille
2122,Nimes,2021-09-11,Ligue 2,A,Grenoble Foot 38
2122,Paris FC,2021-09-11,Ligue 2,H,Guingamp
2122,Paris SG,2021-09-11,Ligue 1,H,Clermont
2122,Angers,2021-09-12,Ligue 1,A,Brest
2122,Bordeaux,2021-09-12,Ligue 1,H,Lens
2122,Brest,2021-09-12,Ligue 1,H,Angers
2122,Lens,2021-09-12,Ligue 1,A,Bordeaux
2122,Lyon,2021-09-12,Ligue 1,H,Strasbourg
2122,Metz,2021-09-12,Ligue 1,H,Troyes
2122,Montpellier,2021-09-12,Ligue 1,H,St Etienne
2122,Nantes,2021-09-12,Ligue 1,H,Nice
2122,Nice,2021-09-12,Ligue 1,A,Nantes
2122,Reims,2021-09-12,Ligue 1,A,Rennes
2122,Rennes,2021-09-12,Ligue 1,H,Reims
2122,St Etienne,2021-09-12,Ligue 1,A,Montpellier
2122,Strasbourg,2021-09-12,Ligue 1,A,Lyon
2122,Troyes,2021-09-12,Ligue 1,A,Metz
2122,Le Havre,2021-09-13,Ligue 2,H,Toulouse
2122,Toulouse,2021-09-13,Ligue 2,A,Le Havre
2122,Ajaccio,2021-09-14,Ligue 2,H,Paris FC
2122,Lille,2021-09-14,Champions League,H,Wolfsburg
2122,Paris FC,2021-09-14,Ligue 2,A,Ajaccio
2122,Paris SG,2021-09-15,Champions League,A,Club Brugge KV
2122,Lyon,2021-09-16,Europa League,A,Rangers FC
2122,Marseille,2021-09-16,Europa League,A,Lokomotiv Moskva
2122,Monaco,2021-09-16,Europa League,H,Sturm Graz
2122,Rennes,2021-09-16,Conference League,H,Tottenham
2122,Metz,2021-09-17,Ligue 1,A,Strasbourg
2122,Strasbourg,2021-09-17,Ligue 1,H,Metz
2122,Ajaccio,2021-09-18,Ligue 2,A,Rodez AF
2122,Amiens,2021-09-18,Ligue 2,A,Nimes
2122,Auxerre,2021-09-18,Ligue 2,A,US Quevilly-Rouen
2122,Bordeaux,2021-09-18,Ligue 1,A,St Etienne
2122,Caen,2021-09-18,Ligue 2,A,SC Bastia
2122,Dijon,2021-09-18,Ligue 2,H,USL Dunkerque
2122,Guingamp,2021-09-18,Ligue 2,A,Chamois Niortais
2122,Le Havre,2021-09-18,Ligue 2,A,AS Nancy Lorraine
2122,Lens,2021-09-18,Ligue 1,H,Lille
2122,Lille,2021-09-18,Ligue 1,A,Lens
2122,Nimes,2021-09-18,Ligue 2,H,Amiens
2122,Paris FC,2021-09-18,Ligue 2,A,FC Sochaux
2122,St Etienne,2021-09-18,Ligue 1,H,Bordeaux
2122,Toulouse,2021-09-18,Ligue 2,H,Grenoble Foot 38
2122,Angers,2021-09-19,Ligue 1,H,Nantes
2122,Brest,2021-09-19,Ligue 1,A,Clermont
2122,Clermont,2021-09-19,Ligue 1,H,Brest
2122,Lorient,2021-09-19,Ligue 1,A,Reims
2122,Lyon,2021-09-19,Ligue 1,A,Paris SG
2122,Marseille,2021-09-19,Ligue 1,H,Rennes
2122,Monaco,2021-09-19,Ligue 1,A,Nice
2122,Montpellier,2021-09-19,Ligue 1,A,Troyes
2122,Nantes,2021-09-19,Ligue 1,A,Angers
2122,Nice,2021-09-19,Ligue 1,H,Monaco
2122,Paris SG,2021-09-19,Ligue 1,H,Lyon
2122,Reims,2021-09-19,Ligue 1,H,Lorient
2122,Rennes,2021-09-19,Ligue 1,A,Marseille
2122,Troyes,2021-09-19,Ligue 1,H,Montpellier
2122,Ajaccio,2021-09-21,Ligue 2,H,Chamois Niortais
2122,Amiens,2021-09-21,Ligue 2,H,Pau FC
2122,Auxerre,2021-09-21,Ligue 2,H,Rodez AF
2122,Caen,2021-09-21,Ligue 2,H,Dijon
2122,Dijon,2021-09-21,Ligue 2,A,Caen
2122,Guingamp,2021-09-21,Ligue 2,H,FC Sochaux
2122,Le Havre,2021-09-21,Ligue 2,H,US Quevilly-Rouen
2122,Nimes,2021-09-21,Ligue 2,A,Paris FC
2122,Paris FC,2021-09-21,Ligue 2,H,Nimes
2122,Toulouse,2021-09-21,Ligue 2,A,USL Dunkerque
2122,Angers,2021-09-22,Ligue 1,H,Marseille
2122,Bordeaux,2021-09-22,Ligue 1,A,Montpellier
2122,Brest,2021-09-22,Ligue 1,A,Nantes
2122,Clermont,2021-09-22,Ligue 1,A,Rennes
2122,Lens,2021-09-22,Ligue 1,H,Strasbourg
2122,Lille,2021-09-22,Ligue 1,H,Reims
2122,Lorient,2021-09-22,Ligue 1,H,Nice
2122,Lyon,2021-09-22,Ligue 1,H,Troyes
2122,Marseille,2021-09-22,Ligue 1,A,Angers
2122,Metz,2021-09-22,Ligue 1,H,Paris SG
2122,Monaco,2021-09-22,Ligue 1,H,St Etienne
2122,Montpellier,2021-09-22,Ligue 1,H,Bordeaux
2122,Nantes,2021-09-22,Ligue 1,H,Brest
2122,Nice,2021-09-22,Ligue 1,A,Lorient
2122,Paris SG,2021-09-22,Ligue 1,A,Metz
2122,Reims,2021-09-22,Ligue 1,A,Lille
2122,Rennes,2021-09-22,Ligue 1,H,Clermont
2122,St Etienne,2021-09-22,Ligue 1,A,Monaco
2122,Strasbourg,2021-09-22,Ligue 1,A,Lens
2122,Troyes,2021-09-22,Ligue 1,A,Lyon
2122,Amiens,2021-09-24,Ligue 2,A,AS Nancy Lorraine
2122,Auxerre,2021-09-24,Ligue 2,A,FC Sochaux
2122,Dijon,2021-09-24,Ligue 2,H,Valenciennes FC
2122,Guingamp,2021-09-24,Ligue 2,A,US Quevilly-Rouen
2122,Le Havre,2021-09-24,Ligue 2,A,Nimes
2122,Nimes,2021-09-24,Ligue 2,H,Le Havre
2122,Paris FC,2021-09-24,Ligue 2,A,Chamois Niortais
2122,Ajaccio,2021-09-25,Ligue 2,A,SC Bastia
2122,Lille,2021-09-25,Ligue 1,A,Strasbourg
2122,Lorient,2021-09-25,Ligue 1,A,Lyon
2122,Lyon,2021-09-25,Ligue 1,H,Lorient
2122,Montpellier,2021-09-25,Ligue 1,A,Paris SG
2122,Nice,2021-09-25,Ligue 1,A,St Etienne
2122,Paris SG,2021-09-25,Ligue 1,H,Montpellier
2122,St Etienne,2021-09-25,Ligue 1,H,Nice
2122,Strasbourg,2021-09-25,Ligue 1,H,Lille
2122,Angers,2021-09-26,Ligue 1,A,Troyes
2122,Bordeaux,2021-09-26,Ligue 1,H,Rennes
2122,Brest,2021-09-26,Ligue 1,H,Metz
2122,Clermont,2021-09-26,Ligue 1,H,Monaco
2122,Lens,2021-09-26,Ligue 1,A,Marseille
2122,Marseille,2021-09-26,Ligue 1,H,Lens
2122,Metz,2021-09-26,Ligue 1,A,Brest
2122,Monaco,2021-09-26,Ligue 1,A,Clermont
2122,Nantes,2021-09-26,Ligue 1,A,Reims
2122,Reims,2021-09-26,Ligue 1,H,Nantes
2122,Rennes,2021-09-26,Ligue 1,A,Bordeaux
2122,Troyes,2021-09-26,Ligue 1,H,Angers
2122,Caen,2021-09-27,Ligue 2,A,Toulouse
2122,Toulouse,2021-09-27,Ligue 2,H,Caen
2122,Paris SG,2021-09-28,Champions League,H,Man City
2122,Lille,2021-09-29,Champions League,A,RB Salzburg
2122,Lyon,2021-09-30,Europa League,H,Brøndby IF
2122,Marseille,2021-09-30,Europa League,H,Galatasaray
2122,Monaco,2021-09-30,Europa League,A,Sociedad
2122,Rennes,2021-09-30,Conference League,A,Vitesse
2122,Lens,2021-10-01,Ligue 1,H,Reims
2122,Reims,2021-10-01,Ligue 1,A,Lens
2122,Ajaccio,2021-10-02,Ligue 2,H,US Quevilly-Rouen
2122,Amiens,2021-10-02,Ligue 2,H,Toulouse
2122,Auxerre,2021-10-02,Ligue 2,H,Nimes
2122,Brest,2021-10-02,Ligue 1,A,Nice
2122,Caen,2021-10-02,Ligue 2,H,Valenciennes FC
2122,Dijon,2021-10-02,Ligue 2,A,Le Havre
2122,Guingamp,2021-10-02,Ligue 2,H,Rodez AF
2122,Le Havre,2021-10-02,Ligue 2,H,Dijon
2122,Montpellier,2021-10-02,Ligue 1,H,Strasbourg
2122,Nice,2021-10-02,Ligue 1,H,Brest
2122,Nimes,2021-10-02,Ligue 2,A,Auxerre
2122,Paris FC,2021-10-02,Ligue 2,H,AS Nancy Lorraine
2122,Strasbourg,2021-10-02,Ligue 1,A,Montpellier
2122,Toulouse,2021-10-02,Ligue 2,A,Amiens
2122,Angers,2021-10-03,Ligue 1,H,Metz
2122,Bordeaux,2021-10-03,Ligue 1,A,Monaco
2122,Clermont,2021-10-03,Ligue 1,A,Lorient
2122,Lille,2021-10-03,Ligue 1,H,Marseille
2122,Lorient,2021-10-03,Ligue 1,H,Clermont
2122,Lyon,2021-10-03,Ligue 1,A,St Etienne
2122,Marseille,2021-10-03,Ligue 1,A,Lille
2122,Metz,2021-10-03,Ligue 1,A,Angers
2122,Monaco,2021-10-03,Ligue 1,H,Bordeaux
2122,Nantes,2021-10-03,Ligue 1,H,Troyes
2122,Paris SG,2021-10-03,Ligue 1,A,Rennes
2122,Rennes,2021-10-03,Ligue 1,H,Paris SG
2122,St Etienne,2021-10-03,Ligue 1,H,Lyon
2122,Troyes,2021-10-03,Ligue 1,A,Nantes
2122,Angers,2021-10-15,Ligue 1,A,Paris SG
2122,Paris SG,2021-10-15,Ligue 1,H,Angers
2122,Amiens,2021-10-16,Ligue 2,A,Dijon
2122,Auxerre,2021-10-16,Ligue 2,A,Toulouse
2122,Caen,2021-10-16,Ligue 2,H,Le Havre
2122,Clermont,2021-10-16,Ligue 1,H,Lille
2122,Dijon,2021-10-16,Ligue 2,H,Amiens
2122,Guingamp,2021-10-16,Ligue 2,A,AS Nancy Lorraine
2122,Le Havre,2021-10-16,Ligue 2,A,Caen
2122,Lille,2021-10-16,Ligue 1,A,Clermont
2122,Lyon,2021-10-16,Ligue 1,H,Monaco
2122,Monaco,2021-10-16,Ligue 1,A,Lyon
2122,Paris FC,2021-10-16,Ligue 2,A,Pau FC
2122,Toulouse,2021-10-16,Ligue 2,H,Auxerre
2122,Bordeaux,2021-10-17,Ligue 1,H,Nantes
2122,Brest,2021-10-17,Ligue 1,H,Reims
2122,Lens,2021-10-17,Ligue 1,A,Montpellier
2122,Lorient,2021-10-17,Ligue 1,A,Marseille
2122,Marseille,2021-10-17,Ligue 1,H,Lorient
2122,Metz,2021-10-17,Ligue 1,H,Rennes
2122,Montpellier,2021-10-17,Ligue 1,H,Lens
2122,Nantes,2021-10-17,Ligue 1,A,Bordeaux
2122,Nice,2021-10-17,Ligue 1,A,Troyes
2122,Reims,2021-10-17,Ligue 1,A,Brest
2122,Rennes,2021-10-17,Ligue 1,A,Metz
2122,St Etienne,2021-10-17,Ligue 1,A,Strasbourg
2122,Strasbourg,2021-10-17,Ligue 1,H,St Etienne
2122,Troyes,2021-10-17,Ligue 1,H,Nice
2122,Ajaccio,2021-10-18,Ligue 2,A,Nimes
2122,Nimes,2021-10-18,Ligue 2,H,Ajaccio
2122,Paris SG,2021-10-19,Champions League,H,RB Leipzig
2122,Lille,2021-10-20,Champions League,H,Sevilla
2122,Lyon,2021-10-21,Europa League,A,AC Sparta Praha
2122,Marseille,2021-10-21,Europa League,A,Lazio
2122,Monaco,2021-10-21,Europa League,A,PSV Eindhoven
2122,Rennes,2021-10-21,Conference League,A,NŠ Mura
2122,Angers,2021-10-22,Ligue 1,A,St Etienne
2122,St Etienne,2021-10-22,Ligue 1,H,Angers
2122,Ajaccio,2021-10-23,Ligue 2,H,AS Nancy Lorraine
2122,Amiens,2021-10-23,Ligue 2,H,Valenciennes FC
2122,Brest,2021-10-23,Ligue 1,A,Lille
2122,Caen,2021-10-23,Ligue 2,A,USL Dunkerque
2122,Clermont,2021-10-23,Ligue 1,A,Nantes
2122,Dijon,2021-10-23,Ligue 2,A,Grenoble Foot 38
2122,Guingamp,2021-10-23,Ligue 2,H,Nimes
2122,Le Havre,2021-10-23,Ligue 2,H,Pau FC
2122,Lille,2021-10-23,Ligue 1,H,Brest
2122,Nantes,2021-10-23,Ligue 1,H,Clermont
2122,Nimes,2021-10-23,Ligue 2,A,Guingamp
2122,Paris FC,2021-10-23,Ligue 2,H,Toulouse
2122,Toulouse,2021-10-23,Ligue 2,A,Paris FC
2122,Bordeaux,2021-10-24,Ligue 1,A,Lorient
2122,Lens,2021-10-24,Ligue 1,H,Metz
2122,Lorient,2021-10-24,Ligue 1,H,Bordeaux
2122,Lyon,2021-10-24,Ligue 1,A,Nice
2122,Marseille,2021-10-24,Ligue 1,H,Paris SG
2122,Metz,2021-10-24,Ligue 1,A,Lens
2122,Monaco,2021-10-24,Ligue 1,H,Montpellier
2122,Montpellier,2021-10-24,Ligue 1,A,Monaco
2122,Nice,2021-10-24,Ligue 1,H,Lyon
2122,Paris SG,2021-10-24,Ligue 1,A,Marseille
2122,Reims,2021-10-24,Ligue 1,H,Troyes
2122,Rennes,2021-10-24,Ligue 1,H,Strasbourg
2122,Strasbourg,2021-10-24,Ligue 1,A,Rennes
2122,Troyes,2021-10-24,Ligue 1,A,Reims
2122,Auxerre,2021-10-25,Ligue 2,H,SC Bastia
2122,Marseille,2021-10-27,Ligue 1,A,Nice
2122,Nice,2021-10-27,Ligue 1,H,Marseille
2122,Lille,2021-10-29,Ligue 1,A,Paris SG
2122,Paris SG,2021-10-29,Ligue 1,H,Lille
2122,Ajaccio,2021-10-30,Ligue 2,A,Pau FC
2122,Amiens,2021-10-30,Ligue 2,A,SC Bastia
2122,Caen,2021-10-30,Ligue 2,H,Grenoble Foot 38
2122,Dijon,2021-10-30,Ligue 2,H,Paris FC
2122,Guingamp,2021-10-30,Ligue 2,A,Toulouse
2122,Le Havre,2021-10-30,Ligue 2,A,USL Dunkerque
2122,Lens,2021-10-30,Ligue 1,A,Lyon
2122,Lyon,2021-10-30,Ligue 1,H,Lens
2122,Metz,2021-10-30,Ligue 1,H,St Etienne
2122,Nimes,2021-10-30,Ligue 2,H,Chamois Niortais
2122,Paris FC,2021-10-30,Ligue 2,A,Dijon
2122,St Etienne,2021-10-30,Ligue 1,A,Metz
2122,Toulouse,2021-10-30,Ligue 2,H,Guingamp
2122,Angers,2021-10-31,Ligue 1,H,Nice
2122,Bordeaux,2021-10-31,Ligue 1,H,Reims
2122,Brest,2021-10-31,Ligue 1,H,Monaco
2122,Clermont,2021-10-31,Ligue 1,H,Marseille
2122,Lorient,2021-10-31,Ligue 1,A,Strasbourg
2122,Marseille,2021-10-31,Ligue 1,A,Clermont
2122,Monaco,2021-10-31,Ligue 1,A,Brest
2122,Montpellier,2021-10-31,Ligue 1,H,Nantes
2122,Nantes,2021-10-31,Ligue 1,A,Montpellier
2122,Nice,2021-10-31,Ligue 1,A,Angers
2122,Reims,2021-10-31,Ligue 1,A,Bordeaux
2122,Rennes,2021-10-31,Ligue 1,A,Troyes
2122,Strasbourg,2021-10-31,Ligue 1,H,Lorient
2122,Troyes,2021-10-31,Ligue 1,H,Rennes
2122,Auxerre,2021-11-01,Ligue 2,A,Valenciennes FC
2122,Lille,2021-11-02,Champions League,A,Sevilla
2122,Paris SG,2021-11-03,Champions League,A,RB Leipzig
2122,Lyon,2021-11-04,Europa League,H,AC Sparta Praha
2122,Marseille,2021-11-04,Europa League,H,Lazio
2122,Monaco,2021-11-04,Europa League,H,PSV Eindhoven
2122,Rennes,2021-11-04,Conference League,H,NŠ Mura
2122,Lens,2021-11-05,Ligue 1,H,Troyes
2122,Troyes,2021-11-05,Ligue 1,A,Lens
2122,Ajaccio,2021-11-06,Ligue 2,H,Dijon
2122,Amiens,2021-11-06,Ligue 2,H,Caen
2122,Angers,2021-11-06,Ligue 1,A,Lille
2122,Auxerre,2021-11-06,Ligue 2,H,Pau FC
2122,Bordeaux,2021-11-06,Ligue 1,H,Paris SG
2122,Caen,2021-11-06,Ligue 2,A,Amiens
2122,Dijon,2021-11-06,Ligue 2,A,Ajaccio
2122,Guingamp,2021-11-06,Ligue 2,H,SC Bastia
2122,Le Havre,2021-11-06,Ligue 2,H,Valenciennes FC
2122,Lille,2021-11-06,Ligue 1,H,Angers
2122,Nimes,2021-11-06,Ligue 2,A,FC Sochaux
2122,Paris FC,2021-11-06,Ligue 2,H,Rodez AF
2122,Paris SG,2021-11-06,Ligue 1,A,Bordeaux
2122,Toulouse,2021-11-06,Ligue 2,A,US Quevilly-Rouen
2122,Brest,2021-11-07,Ligue 1,A,Lorient
2122,Clermont,2021-11-07,Ligue 1,A,St Etienne
2122,Lorient,2021-11-07,Ligue 1,H,Brest
2122,Lyon,2021-11-07,Ligue 1,A,Rennes
2122,Marseille,2021-11-07,Ligue 1,H,Metz
2122,Metz,2021-11-07,Ligue 1,A,Marseille
2122,Monaco,2021-11-07,Ligue 1,A,Reims
2122,Montpellier,2021-11-07,Ligue 1,A,Nice
2122,Nantes,2021-11-07,Ligue 1,H,Strasbourg
2122,Nice,2021-11-07,Ligue 1,H,Montpellier
2122,Reims,2021-11-07,Ligue 1,H,Monaco
2122,Rennes,2021-11-07,Ligue 1,H,Lyon
2122,St Etienne,2021-11-07,Ligue 1,H,Clermont
2122,Strasbourg,2021-11-07,Ligue 1,A,Nantes
2122,Ajaccio,2021-11-12,Coupe de France,H,US Orléans
2122,Amiens,2021-11-13,Coupe de France,A,ES Anzin-Saint-Aubin
2122,Auxerre,2021-11-13,Coupe de France,A,FC Limonest Saint-Didier
2122,Caen,2021-11-13,Coupe de France,A,Dinan-Léhon FC
2122,Dijon,2021-11-13,Coupe de France,A,ASC Saint-Apollinaire
2122,Guingamp,2021-11-13,Coupe de France,A,US Liffré
2122,Le Havre,2021-11-13,Coupe de France,A,Vierzon FC
2122,Nimes,2021-11-13,Coupe de France,A,FC Chusclan-Laudun-l'Ardoise
2122,Toulouse,2021-11-13,Coupe de France,A,FC Libourne
2122,Amiens,2021-11-14,Coupe de France,A,FC Dutemple
2122,Paris FC,2021-11-14,Coupe de France,A,CS Sedan Ardennes
